store_nbr,family,city,state,store_type,cluster,history_start,history_end,history_length,active_days,zero_sales_rate,average_sales,sales_std,coefficient_of_variation,promotion_rate,observed_period_count,missing_period_count,has_positive_sales,is_insufficient_history,is_intermittent,is_promotion_dependent,is_high_volatility,is_ready,risk_flag_count,readiness_class,classification_rule,zero_sales_rate_median,zero_sales_rate_q75,cv_median,cv_q75,promotion_rate_q75,missing_period_count_q75
19,GROCERY II,Guaranda,Bolivar,C,15,2013-01-02,2017-08-15,1687,1614,0.040998217468805706,9.877005347593583,12.142621059686372,1.229382857694289,0.0487225193107546,1683,4,1,0,0,0,1,0,1,High volatility,coefficient_of_variation >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
19,HARDWARE,Guaranda,Bolivar,C,15,2013-01-03,2017-08-15,1686,1058,0.37098692033293695,1.28359096313912,1.4556148054951163,1.1340176483755378,0.0011890606420927466,1682,4,1,0,1,0,1,0,2,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
19,HOME AND KITCHEN I,Guaranda,Bolivar,C,15,2014-01-02,2017-08-15,1322,1162,0.11902956785443518,18.109931766489765,17.806263494802238,0.9832319483252041,0.18271417740712662,1319,3,1,0,0,0,0,0,0,Ready with caution,Sufficient history without an extreme Q75 risk flag,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
19,HOME AND KITCHEN II,Guaranda,Bolivar,C,15,2014-01-02,2017-08-15,1322,1161,0.1197877179681577,10.872630780894617,10.186969941010522,0.9369369885079757,0.155420773313116,1319,3,1,0,0,0,0,0,0,Ready with caution,Sufficient history without an extreme Q75 risk flag,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
19,HOME APPLIANCES,Guaranda,Bolivar,C,15,2013-02-24,2017-08-14,1633,235,0.8557397176181707,0.1682013505217925,0.4460534214247883,2.6519015456240154,0.0,1629,4,1,0,1,0,1,0,2,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
19,HOME CARE,Guaranda,Bolivar,C,15,2014-01-02,2017-08-15,1322,1044,0.20849128127369218,159.86580742987113,105.62674875015745,0.6607213290214863,0.41243366186504926,1319,3,1,0,0,0,0,0,0,Ready with caution,Sufficient history without an extreme Q75 risk flag,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
19,LADIESWEAR,Guaranda,Bolivar,C,15,2014-01-02,2017-08-15,1322,975,0.2608036391205459,6.739196360879454,7.141337247636358,1.0596719349344534,0.006065200909780136,1319,3,1,0,1,0,0,0,1,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
19,LAWN AND GARDEN,Guaranda,Bolivar,C,15,2014-10-30,2015-11-01,368,4,0.989100817438692,0.07356948228882834,0.9959118950352397,13.537024647330849,0.0,367,1,1,1,1,0,1,0,3,Insufficient history,history_length < 365 or active_days < 90,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
19,LINGERIE,Guaranda,Bolivar,C,15,2013-01-02,2017-08-15,1687,1493,0.11289364230540701,4.43612596553773,4.219024599821306,0.9510605948967663,0.0041592394533571005,1683,4,1,0,0,0,0,0,0,Ready with caution,Sufficient history without an extreme Q75 risk flag,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
19,"LIQUOR,WINE,BEER",Guaranda,Bolivar,C,15,2013-01-02,2017-08-15,1687,1494,0.11229946524064172,33.77956030897207,44.79284606702239,1.3260340175335295,0.13131313131313133,1683,4,1,0,0,0,1,0,1,High volatility,coefficient_of_variation >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
19,MAGAZINES,Guaranda,Bolivar,C,15,2014-01-02,2017-08-15,1322,676,0.4874905231235785,1.3055344958301744,1.8477459504092415,1.4153176008070787,0.003032600454890068,1319,3,1,0,1,0,1,0,2,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
19,MEATS,Guaranda,Bolivar,C,15,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,141.386891228164,49.162637356839014,0.34771708274922386,0.1497326203208556,1683,4,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
19,PERSONAL CARE,Guaranda,Bolivar,C,15,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,187.14913844325608,79.96939651803947,0.4273030438891725,0.35175282234105765,1683,4,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
19,PET SUPPLIES,Guaranda,Bolivar,C,15,2014-01-03,2017-08-15,1321,569,0.5682852807283764,0.7268588770864947,1.0506060715143257,1.4454058478662644,0.005311077389984826,1318,3,1,0,1,0,1,0,2,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
19,PLAYERS AND ELECTRONICS,Guaranda,Bolivar,C,15,2014-01-02,2017-08-15,1322,969,0.265352539802881,3.781652767247915,3.741770534811042,0.9894537560977875,0.004548900682335102,1319,3,1,0,1,0,0,0,1,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
19,POULTRY,Guaranda,Bolivar,C,15,2013-01-02,2017-08-15,1687,1678,0.0029708853238265003,121.95081177837196,89.82515078339271,0.7365686990803882,0.13903743315508021,1683,4,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
19,PREPARED FOODS,Guaranda,Bolivar,C,15,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,33.51455733808675,13.016919232031537,0.38839597673094717,0.16696375519904932,1683,4,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
19,PRODUCE,Guaranda,Bolivar,C,15,2014-01-02,2017-08-15,1322,1016,0.22971948445792267,339.00770636846096,213.94455530394066,0.6310905365419878,0.39423805913570886,1319,3,1,0,0,0,0,0,0,Ready with caution,Sufficient history without an extreme Q75 risk flag,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
19,SCHOOL AND OFFICE SUPPLIES,Guaranda,Bolivar,C,15,2014-09-01,2017-08-15,1080,162,0.8495821727019499,0.8245125348189415,3.9572333738335597,4.799482368940027,0.04085422469823584,1077,3,1,0,1,0,1,0,2,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
19,SEAFOOD,Guaranda,Bolivar,C,15,2013-01-02,2017-08-15,1687,1384,0.1776589423648247,4.3452168746286395,4.265032796329915,0.981546587751025,0.11051693404634581,1683,4,1,0,0,0,0,0,0,Ready with caution,Sufficient history without an extreme Q75 risk flag,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
20,AUTOMOTIVE,Quito,Pichincha,B,6,2015-02-13,2017-08-15,915,900,0.014238773274917854,8.297918948521358,5.502288802669742,0.6630926183787585,0.054764512595837894,913,2,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
20,BABY CARE,Quito,Pichincha,B,6,2015-06-17,2017-08-14,790,276,0.649746192893401,0.666243654822335,1.1710300645018954,1.75766036348094,0.0,788,2,1,0,1,0,1,0,2,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
20,BEAUTY,Quito,Pichincha,B,6,2015-02-13,2017-08-15,915,874,0.04271631982475356,5.255202628696605,4.106789653517535,0.7814712283579637,0.2782037239868565,913,2,1,0,0,0,0,0,0,Ready with caution,Sufficient history without an extreme Q75 risk flag,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
20,BEVERAGES,Quito,Pichincha,B,6,2015-02-13,2017-08-15,915,911,0.002190580503833516,3023.972617743702,1793.3167253831286,0.5930333875579828,0.8970427163198248,913,2,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
20,BOOKS,Quito,Pichincha,B,6,,,0,0,1.0,0.0,0.0,,0.0,0,0,0,1,1,0,0,0,2,Insufficient history,history_length < 365 or active_days < 90,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
20,BREAD/BAKERY,Quito,Pichincha,B,6,2015-02-13,2017-08-15,915,911,0.002190580503833516,473.6368302300109,218.78262829206128,0.46192064114991754,0.7174151150054765,913,2,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
20,CELEBRATION,Quito,Pichincha,B,6,2015-06-01,2017-08-15,807,790,0.018633540372670808,8.380124223602484,5.855184587330574,0.6986990205753205,0.01987577639751553,805,2,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
20,CLEANING,Quito,Pichincha,B,6,2015-02-13,2017-08-15,915,911,0.002190580503833516,1296.3526834611173,622.8920297620983,0.4804958077450389,0.8696604600219058,913,2,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
20,DAIRY,Quito,Pichincha,B,6,2015-02-13,2017-08-15,915,911,0.002190580503833516,754.9967141292442,359.3384409171529,0.47594702624843416,0.8138006571741512,913,2,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
20,DELI,Quito,Pichincha,B,6,2015-02-13,2017-08-15,915,911,0.002190580503833516,602.1659353888281,243.8068590203872,0.40488318035286613,0.71960569550931,913,2,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
20,EGGS,Quito,Pichincha,B,6,2015-02-13,2017-08-15,915,911,0.002190580503833516,123.29682365826945,75.80229189810193,0.6147951719194018,0.5224534501642936,913,2,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
20,FROZEN FOODS,Quito,Pichincha,B,6,2015-02-13,2017-08-15,915,911,0.002190580503833516,110.19030561226725,148.15797779491467,1.3445645419683867,0.6166484118291348,913,2,1,0,0,1,1,0,2,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
20,GROCERY I,Quito,Pichincha,B,6,2015-02-13,2017-08-15,915,911,0.002190580503833516,5240.990037239869,3865.449071018905,0.7375417704580521,0.968236582694414,913,2,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
20,GROCERY II,Quito,Pichincha,B,6,2015-02-13,2017-08-15,915,904,0.009857612267250822,13.052573932092004,10.835465872321357,0.8301401645908701,0.11171960569550932,913,2,1,0,0,0,0,0,0,Ready with caution,Sufficient history without an extreme Q75 risk flag,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
20,HARDWARE,Quito,Pichincha,B,6,2015-02-13,2017-08-13,913,432,0.5257958287596048,0.7859495060373216,1.1489412965604744,1.4618512865455198,0.0,911,2,1,0,1,0,1,0,2,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
20,HOME AND KITCHEN I,Quito,Pichincha,B,6,2015-02-13,2017-08-15,915,911,0.002190580503833516,27.710843373493976,25.955462500370064,0.936653646752485,0.30010952902519167,913,2,1,0,0,0,0,0,0,Ready with caution,Sufficient history without an extreme Q75 risk flag,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
20,HOME AND KITCHEN II,Quito,Pichincha,B,6,2015-02-13,2017-08-15,915,910,0.0032858707557502738,15.592552026286967,10.87914215094863,0.6977140196555282,0.22453450164293537,913,2,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
20,HOME APPLIANCES,Quito,Pichincha,B,6,2015-02-13,2017-07-08,877,121,0.8617142857142858,0.18971428571428572,0.5353706863667985,2.821984039584028,0.0,875,2,1,0,1,0,1,0,2,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
20,HOME CARE,Quito,Pichincha,B,6,2015-05-04,2017-08-15,835,831,0.0024009603841536613,328.7154861944778,151.20080879281394,0.4599747050047988,0.7166866746698679,833,2,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
20,LADIESWEAR,Quito,Pichincha,B,6,2015-06-01,2017-08-14,806,756,0.05970149253731343,8.700248756218905,9.4399036414553,1.085015372084355,0.008706467661691543,804,2,1,0,0,0,0,0,0,Ready with caution,Sufficient history without an extreme Q75 risk flag,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
20,LAWN AND GARDEN,Quito,Pichincha,B,6,2015-02-13,2017-08-15,915,834,0.08652792990142388,5.676889375684556,5.38818582212581,0.949144058576281,0.10514786418400876,913,2,1,0,0,0,0,0,0,Ready with caution,Sufficient history without an extreme Q75 risk flag,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
20,LINGERIE,Quito,Pichincha,B,6,2015-02-13,2017-08-15,915,784,0.14129244249726178,3.475355969331873,3.338651816705475,0.9606647049013862,0.018619934282584884,913,2,1,0,0,0,0,0,0,Ready with caution,Sufficient history without an extreme Q75 risk flag,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
20,"LIQUOR,WINE,BEER",Quito,Pichincha,B,6,2015-02-13,2017-08-15,915,841,0.07886089813800658,42.90032858707558,44.06113588035775,1.027058237815733,0.3647316538882804,913,2,1,0,0,0,0,0,0,Ready with caution,Sufficient history without an extreme Q75 risk flag,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
20,MAGAZINES,Quito,Pichincha,B,6,2015-04-10,2017-08-15,859,477,0.44340723453908987,1.2590431738623105,1.7145925428763278,1.3618218806719302,0.003500583430571762,857,2,1,0,1,0,1,0,2,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
20,MEATS,Quito,Pichincha,B,6,2015-02-13,2017-08-15,915,911,0.002190580503833516,295.1690397437021,136.05382736329784,0.4609352914568363,0.3176341730558598,913,2,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
20,PERSONAL CARE,Quito,Pichincha,B,6,2015-02-13,2017-08-15,915,911,0.002190580503833516,388.368017524644,197.00219949934228,0.5072564954111893,0.7130339539978094,913,2,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
20,PET SUPPLIES,Quito,Pichincha,B,6,2015-06-02,2017-08-14,805,712,0.1133250311332503,3.099626400996264,2.50983846831977,0.8097228967700986,0.0410958904109589,803,2,1,0,0,0,0,0,0,Ready with caution,Sufficient history without an extreme Q75 risk flag,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
20,PLAYERS AND ELECTRONICS,Quito,Pichincha,B,6,2015-06-02,2017-08-15,806,777,0.033582089552238806,5.814676616915423,4.31040139305677,0.7412968385064477,0.011194029850746268,804,2,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
20,POULTRY,Quito,Pichincha,B,6,2015-02-13,2017-08-15,915,911,0.002190580503833516,373.65348639211396,370.15065721100996,0.9906254609988354,0.4194961664841183,913,2,1,0,0,0,0,0,0,Ready with caution,Sufficient history without an extreme Q75 risk flag,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
20,PREPARED FOODS,Quito,Pichincha,B,6,2015-02-13,2017-08-15,915,911,0.002190580503833516,81.38725965936473,37.23274259023687,0.45747630213954166,0.4665936473165389,913,2,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
20,PRODUCE,Quito,Pichincha,B,6,2015-06-01,2017-08-15,807,803,0.002484472049689441,1045.9348489192548,438.44076166139223,0.41918553733478237,0.6658385093167701,805,2,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
20,SCHOOL AND OFFICE SUPPLIES,Quito,Pichincha,B,6,2015-06-04,2017-08-15,804,529,0.3403990024937656,6.395261845386534,26.49574676712906,4.143027667622832,0.1596009975062344,802,2,1,0,1,0,1,0,2,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
20,SEAFOOD,Quito,Pichincha,B,6,2015-02-13,2017-08-15,915,907,0.0065717415115005475,12.69433404939759,8.221991910232681,0.6476898967868941,0.3515881708652793,913,2,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
21,AUTOMOTIVE,Santo Domingo,Santo Domingo de los Tsachilas,B,6,2015-07-24,2017-08-15,754,750,0.0026595744680851063,10.428191489361701,5.495685553925357,0.527002746308578,0.08643617021276596,752,2,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
21,BABY CARE,Santo Domingo,Santo Domingo de los Tsachilas,B,6,2015-12-06,2017-08-13,617,272,0.5577235772357724,0.7951219512195122,1.1863675748110114,1.4920573793635419,0.004878048780487805,615,2,1,0,1,0,1,0,2,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
21,BEAUTY,Santo Domingo,Santo Domingo de los Tsachilas,B,6,2015-07-24,2017-08-15,754,729,0.030585106382978722,4.863031914893617,3.3971265932928625,0.6985614433022238,0.26728723404255317,752,2,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
